Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"check(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Pending Approval_leaveListchkSearchFilter""))",Chrome 92.0.4515.159,,,2021-08-19 21:47:41,2021-08-19 21:47:42,0.388s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Taken_btnSearch""))",Chrome 92.0.4515.159,,,2021-08-19 21:47:42,2021-08-19 21:47:42,0.871s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/th_Date""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:47:42,2021-08-19 21:47:43,0.939s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:47:43,2021-08-19 21:47:44,0.403s,PASSED
"if (days.equals(""""))",Chrome 92.0.4515.159,,,2021-08-19 21:47:44,2021-08-19 21:47:44,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:47:44,2021-08-19 21:47:46,2.014s,PASSED
,,,,,,,
Test Cases/Apply Leave,Chrome 92.0.4515.159,,,2021-08-19 21:47:48,2021-08-19 21:48:19,30.976s,PASSED
"com.database.mysql.connectDB(""localhost"", ""orangehrm_mysql"", ""3306"", ""root"", null)",Chrome 92.0.4515.159,,,2021-08-19 21:47:48,2021-08-19 21:47:48,0.003s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave_request` WHERE `emp_number`=3 AND `date_applied`='2021-09-02' AND `leave_type_id` = 3"")",Chrome 92.0.4515.159,,,2021-08-19 21:47:48,2021-08-19 21:47:48,0.003s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave` WHERE `emp_number` = 3 AND `leave_type_id`=3 and (`date`='2021-09-02' or `date`='2021-09-03') "")",Chrome 92.0.4515.159,,,2021-08-19 21:47:48,2021-08-19 21:47:48,0.002s,PASSED
com.database.mysql.closeDatabaseConnection(),Chrome 92.0.4515.159,,,2021-08-19 21:47:48,2021-08-19 21:47:48,0.000s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/dashboard"")",Chrome 92.0.4515.159,,,2021-08-19 21:47:48,2021-08-19 21:47:48,0.420s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/img""))",Chrome 92.0.4515.159,,,2021-08-19 21:47:48,2021-08-19 21:47:49,0.983s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/select_--Select--MarriageMaternityPersonalS_480ad7""), ""3"", true)",Chrome 92.0.4515.159,,,2021-08-19 21:47:49,2021-08-19 21:47:51,1.230s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:47:51,2021-08-19 21:47:52,1.497s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:47:52,2021-08-19 21:47:53,0.478s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:47:53,2021-08-19 21:47:54,1.473s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:47:54,2021-08-19 21:47:55,0.560s,PASSED
if (from.equals(to)),Chrome 92.0.4515.159,,,2021-08-19 21:47:55,2021-08-19 21:47:55,0.001s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:47:55,2021-08-19 21:48:06,10.913s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/input__applyBtn""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:48:06,2021-08-19 21:48:06,0.333s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:48:06,2021-08-19 21:48:06,0.380s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyBtn""))",Chrome 92.0.4515.159,,,2021-08-19 21:48:06,2021-08-19 21:48:07,0.955s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/leave/viewMyLeaveList/reset/1"")",Chrome 92.0.4515.159,,,2021-08-19 21:48:07,2021-08-19 21:48:08,0.752s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:48:08,2021-08-19 21:48:10,1.637s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:48:10,2021-08-19 21:48:10,0.461s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:48:10,2021-08-19 21:48:11,0.915s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:48:11,2021-08-19 21:48:11,0.552s,PASSED
"uncheck(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_All_leaveList_chkSearchFilter_checkbo_a698f3""))",Chrome 92.0.4515.159,,,2021-08-19 21:48:11,2021-08-19 21:48:12,0.384s,PASSED
"check(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Pending Approval_leaveListchkSearchFilter""))",Chrome 92.0.4515.159,,,2021-08-19 21:48:12,2021-08-19 21:48:12,0.371s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Taken_btnSearch""))",Chrome 92.0.4515.159,,,2021-08-19 21:48:12,2021-08-19 21:48:13,0.983s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/th_Date""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:48:13,2021-08-19 21:48:14,1.062s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:48:14,2021-08-19 21:48:15,0.431s,PASSED
"if (days.equals(""""))",Chrome 92.0.4515.159,,,2021-08-19 21:48:15,2021-08-19 21:48:15,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:48:15,2021-08-19 21:48:17,2.144s,PASSED
,,,,,,,
Test Cases/Apply Leave,Chrome 92.0.4515.159,,,2021-08-19 21:48:19,2021-08-19 21:48:50,31.230s,PASSED
"com.database.mysql.connectDB(""localhost"", ""orangehrm_mysql"", ""3306"", ""root"", null)",Chrome 92.0.4515.159,,,2021-08-19 21:48:19,2021-08-19 21:48:19,0.003s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave_request` WHERE `emp_number`=3 AND `date_applied`='2021-09-02' AND `leave_type_id` = 3"")",Chrome 92.0.4515.159,,,2021-08-19 21:48:19,2021-08-19 21:48:19,0.002s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave` WHERE `emp_number` = 3 AND `leave_type_id`=3 and (`date`='2021-09-02' or `date`='2021-09-03') "")",Chrome 92.0.4515.159,,,2021-08-19 21:48:19,2021-08-19 21:48:19,0.004s,PASSED
com.database.mysql.closeDatabaseConnection(),Chrome 92.0.4515.159,,,2021-08-19 21:48:19,2021-08-19 21:48:19,0.000s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/dashboard"")",Chrome 92.0.4515.159,,,2021-08-19 21:48:19,2021-08-19 21:48:19,0.433s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/img""))",Chrome 92.0.4515.159,,,2021-08-19 21:48:19,2021-08-19 21:48:20,0.991s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/select_--Select--MarriageMaternityPersonalS_480ad7""), ""3"", true)",Chrome 92.0.4515.159,,,2021-08-19 21:48:20,2021-08-19 21:48:22,1.314s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:48:22,2021-08-19 21:48:23,1.497s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:48:23,2021-08-19 21:48:24,0.460s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:48:24,2021-08-19 21:48:25,1.481s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:48:25,2021-08-19 21:48:26,0.462s,PASSED
if (from.equals(to)),Chrome 92.0.4515.159,,,2021-08-19 21:48:26,2021-08-19 21:48:26,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:48:26,2021-08-19 21:48:37,11.183s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/input__applyBtn""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:48:37,2021-08-19 21:48:37,0.331s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:48:37,2021-08-19 21:48:38,0.392s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyBtn""))",Chrome 92.0.4515.159,,,2021-08-19 21:48:38,2021-08-19 21:48:39,0.941s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/leave/viewMyLeaveList/reset/1"")",Chrome 92.0.4515.159,,,2021-08-19 21:48:39,2021-08-19 21:48:39,0.770s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:48:39,2021-08-19 21:48:41,1.686s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:48:41,2021-08-19 21:48:41,0.479s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:48:41,2021-08-19 21:48:42,0.979s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:48:42,2021-08-19 21:48:43,0.469s,PASSED
"uncheck(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_All_leaveList_chkSearchFilter_checkbo_a698f3""))",Chrome 92.0.4515.159,,,2021-08-19 21:48:43,2021-08-19 21:48:43,0.420s,PASSED
"check(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Pending Approval_leaveListchkSearchFilter""))",Chrome 92.0.4515.159,,,2021-08-19 21:48:43,2021-08-19 21:48:44,0.422s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Taken_btnSearch""))",Chrome 92.0.4515.159,,,2021-08-19 21:48:44,2021-08-19 21:48:45,0.979s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/th_Date""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:48:45,2021-08-19 21:48:46,0.962s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:48:46,2021-08-19 21:48:46,0.451s,PASSED
"if (days.equals(""""))",Chrome 92.0.4515.159,,,2021-08-19 21:48:46,2021-08-19 21:48:46,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:48:46,2021-08-19 21:48:48,2.029s,PASSED
,,,,,,,
Test Cases/Apply Leave,Chrome 92.0.4515.159,,,2021-08-19 21:48:50,2021-08-19 21:49:16,25.830s,PASSED
"com.database.mysql.connectDB(""localhost"", ""orangehrm_mysql"", ""3306"", ""root"", null)",Chrome 92.0.4515.159,,,2021-08-19 21:48:50,2021-08-19 21:48:50,0.004s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave_request` WHERE `emp_number`=3 AND `date_applied`='2021-09-02' AND `leave_type_id` = 3"")",Chrome 92.0.4515.159,,,2021-08-19 21:48:50,2021-08-19 21:48:50,0.002s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave` WHERE `emp_number` = 3 AND `leave_type_id`=3 and (`date`='2021-09-02' or `date`='2021-09-03') "")",Chrome 92.0.4515.159,,,2021-08-19 21:48:50,2021-08-19 21:48:50,0.001s,PASSED
com.database.mysql.closeDatabaseConnection(),Chrome 92.0.4515.159,,,2021-08-19 21:48:50,2021-08-19 21:48:50,0.001s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/dashboard"")",Chrome 92.0.4515.159,,,2021-08-19 21:48:50,2021-08-19 21:48:51,0.453s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/img""))",Chrome 92.0.4515.159,,,2021-08-19 21:48:51,2021-08-19 21:48:52,0.965s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/select_--Select--MarriageMaternityPersonalS_480ad7""), ""3"", true)",Chrome 92.0.4515.159,,,2021-08-19 21:48:52,2021-08-19 21:48:53,1.268s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:48:53,2021-08-19 21:48:55,1.489s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:48:55,2021-08-19 21:48:55,0.458s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:48:55,2021-08-19 21:48:56,1.496s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:48:56,2021-08-19 21:48:57,0.460s,PASSED
if (from.equals(to)),Chrome 92.0.4515.159,,,2021-08-19 21:48:57,2021-08-19 21:48:57,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:48:57,2021-08-19 21:49:02,5.561s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/input__applyBtn""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:49:02,2021-08-19 21:49:03,0.357s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:49:03,2021-08-19 21:49:03,0.430s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyBtn""))",Chrome 92.0.4515.159,,,2021-08-19 21:49:03,2021-08-19 21:49:04,1.113s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/leave/viewMyLeaveList/reset/1"")",Chrome 92.0.4515.159,,,2021-08-19 21:49:04,2021-08-19 21:49:06,1.119s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:49:06,2021-08-19 21:49:07,1.695s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:49:07,2021-08-19 21:49:08,0.504s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:49:08,2021-08-19 21:49:09,0.970s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:49:09,2021-08-19 21:49:09,0.469s,PASSED
"uncheck(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_All_leaveList_chkSearchFilter_checkbo_a698f3""))",Chrome 92.0.4515.159,,,2021-08-19 21:49:09,2021-08-19 21:49:10,0.400s,PASSED
"check(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Pending Approval_leaveListchkSearchFilter""))",Chrome 92.0.4515.159,,,2021-08-19 21:49:10,2021-08-19 21:49:10,0.397s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Taken_btnSearch""))",Chrome 92.0.4515.159,,,2021-08-19 21:49:10,2021-08-19 21:49:11,0.862s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/th_Date""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:49:11,2021-08-19 21:49:12,0.932s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:49:12,2021-08-19 21:49:12,0.390s,PASSED
"if (days.equals(""""))",Chrome 92.0.4515.159,,,2021-08-19 21:49:12,2021-08-19 21:49:12,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:49:12,2021-08-19 21:49:14,1.969s,PASSED
,,,,,,,
Test Cases/Apply Leave,Chrome 92.0.4515.159,,,2021-08-19 21:49:16,2021-08-19 21:49:42,25.939s,PASSED
"com.database.mysql.connectDB(""localhost"", ""orangehrm_mysql"", ""3306"", ""root"", null)",Chrome 92.0.4515.159,,,2021-08-19 21:49:16,2021-08-19 21:49:16,0.002s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave_request` WHERE `emp_number`=3 AND `date_applied`='2021-09-02' AND `leave_type_id` = 3"")",Chrome 92.0.4515.159,,,2021-08-19 21:49:16,2021-08-19 21:49:16,0.004s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave` WHERE `emp_number` = 3 AND `leave_type_id`=3 and (`date`='2021-09-02' or `date`='2021-09-03') "")",Chrome 92.0.4515.159,,,2021-08-19 21:49:16,2021-08-19 21:49:16,0.002s,PASSED
com.database.mysql.closeDatabaseConnection(),Chrome 92.0.4515.159,,,2021-08-19 21:49:16,2021-08-19 21:49:16,0.000s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/dashboard"")",Chrome 92.0.4515.159,,,2021-08-19 21:49:16,2021-08-19 21:49:17,0.401s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/img""))",Chrome 92.0.4515.159,,,2021-08-19 21:49:17,2021-08-19 21:49:18,0.931s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/select_--Select--MarriageMaternityPersonalS_480ad7""), ""3"", true)",Chrome 92.0.4515.159,,,2021-08-19 21:49:18,2021-08-19 21:49:19,1.221s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:49:19,2021-08-19 21:49:20,1.476s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:49:20,2021-08-19 21:49:21,0.567s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:49:21,2021-08-19 21:49:22,1.537s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:49:22,2021-08-19 21:49:23,0.486s,PASSED
if (from.equals(to)),Chrome 92.0.4515.159,,,2021-08-19 21:49:23,2021-08-19 21:49:23,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:49:23,2021-08-19 21:49:29,5.809s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/input__applyBtn""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:49:29,2021-08-19 21:49:29,0.349s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:49:29,2021-08-19 21:49:29,0.407s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyBtn""))",Chrome 92.0.4515.159,,,2021-08-19 21:49:29,2021-08-19 21:49:31,1.105s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/leave/viewMyLeaveList/reset/1"")",Chrome 92.0.4515.159,,,2021-08-19 21:49:31,2021-08-19 21:49:31,0.908s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:49:31,2021-08-19 21:49:33,1.497s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:49:33,2021-08-19 21:49:34,0.565s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:49:34,2021-08-19 21:49:34,0.913s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:49:34,2021-08-19 21:49:35,0.453s,PASSED
"uncheck(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_All_leaveList_chkSearchFilter_checkbo_a698f3""))",Chrome 92.0.4515.159,,,2021-08-19 21:49:35,2021-08-19 21:49:35,0.408s,PASSED
"check(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Pending Approval_leaveListchkSearchFilter""))",Chrome 92.0.4515.159,,,2021-08-19 21:49:35,2021-08-19 21:49:36,0.388s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Taken_btnSearch""))",Chrome 92.0.4515.159,,,2021-08-19 21:49:36,2021-08-19 21:49:37,0.999s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/th_Date""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:49:37,2021-08-19 21:49:38,1.064s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:49:38,2021-08-19 21:49:38,0.411s,PASSED
"if (days.equals(""""))",Chrome 92.0.4515.159,,,2021-08-19 21:49:38,2021-08-19 21:49:38,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:49:38,2021-08-19 21:49:40,1.977s,PASSED
,,,,,,,
Test Cases/Apply Leave,Chrome 92.0.4515.159,,,2021-08-19 21:49:42,2021-08-19 21:50:13,30.316s,PASSED
"com.database.mysql.connectDB(""localhost"", ""orangehrm_mysql"", ""3306"", ""root"", null)",Chrome 92.0.4515.159,,,2021-08-19 21:49:42,2021-08-19 21:49:42,0.004s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave_request` WHERE `emp_number`=3 AND `date_applied`='2021-09-02' AND `leave_type_id` = 3"")",Chrome 92.0.4515.159,,,2021-08-19 21:49:42,2021-08-19 21:49:42,0.003s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave` WHERE `emp_number` = 3 AND `leave_type_id`=3 and (`date`='2021-09-02' or `date`='2021-09-03') "")",Chrome 92.0.4515.159,,,2021-08-19 21:49:42,2021-08-19 21:49:42,0.002s,PASSED
com.database.mysql.closeDatabaseConnection(),Chrome 92.0.4515.159,,,2021-08-19 21:49:42,2021-08-19 21:49:42,0.001s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/dashboard"")",Chrome 92.0.4515.159,,,2021-08-19 21:49:42,2021-08-19 21:49:43,0.396s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/img""))",Chrome 92.0.4515.159,,,2021-08-19 21:49:43,2021-08-19 21:49:44,0.927s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/select_--Select--MarriageMaternityPersonalS_480ad7""), ""3"", true)",Chrome 92.0.4515.159,,,2021-08-19 21:49:44,2021-08-19 21:49:45,1.220s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:49:45,2021-08-19 21:49:46,1.496s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:49:46,2021-08-19 21:49:47,0.460s,PASSED
